2021;-526;-264
2029;-535;-297
1988;-556;-282
1996;-555;-276
2024;-531;-338
1971;-521;-223
2022;-537;-261
2023;-549;-228
2015;-529;-215
2028;-538;-237
2018;-582;-267
1961;-596;-234
1943;-597;-221
1981;-614;-249
1985;-666;-281
1980;-731;-285
1963;-753;-262
1937;-760;-182
1965;-741;-163
2009;-725;-217
1994;-766;-283
1928;-754;-146
1947;-706;-260
1952;-676;-276
1906;-669;-298
1880;-646;-171
1945;-649;-179
2007;-721;-191
2044;-748;-232
2011;-722;-195
1979;-679;-189
1933;-682;-156
1923;-697;-137
1904;-783;-144
1879;-879;-91
1996;-905;-212
1914;-838;-118
1943;-826;-214
1854;-827;-97
1762;-880;89
1829;-953;187
2035;-892;-95
1954;-706;-153
1882;-666;-243
1769;-771;-138
1768;-905;-74
1833;-939;-58
1852;-890;-42
1841;-797;-45
1829;-774;-68
1793;-804;5
1796;-866;100
1959;-861;-36
1962;-837;-43
1888;-850;61
1854;-885;119
1908;-859;63
2008;-836;-148
2035;-779;-105
1959;-768;148
1979;-743;65
2058;-709;-125
2026;-727;-163
2005;-659;-111
2077;-533;-65
2352;-440;-94
2480;-410;161
2615;-391;227
2746;-427;198
2575;-440;131
2285;-399;70
1986;-250;-32
1754;-125;103
1801;-35;-15
1774;-23;-31
1797;-78;44
1912;-123;38
1945;-130;73
1972;-113;145
1950;-55;183
1900;22;162
1845;64;244
1850;75;245
1863;57;266
1850;-21;237
1861;-13;300
1949;56;174
1942;22;231
1940;-46;434
1944;-120;256
1850;-169;265
1839;-175;177
1839;-170;366
1838;-156;559
1906;-207;479
1931;-248;487
1927;-253;429
1927;-240;326
1915;-216;282
1867;-168;301
1839;-143;351
1909;-66;307
1987;-33;314
2037;-8;229
2068;5;208
2123;37;176
2173;6;427
2341;-53;563
2495;-169;616
2855;-459;439
3158;-407;36
2859;-126;616
2881;-195;175
2725;-346;-267
2322;-389;-244
2275;-379;-652
2293;-438;-737
2468;-453;-687
2488;-311;-393
2409;-187;-101
2350;-73;81
2414;-167;4
2104;-250;195
1913;-163;167
1740;-71;-3
1542;-8;-94
1255;-23;-6
1126;-47;87
1246;-76;75
1368;-23;70
1491;44;29
1570;23;48
1615;-16;147
1645;-90;249
1723;-115;331
1817;-154;393
1963;-186;423
1990;-226;568
2005;-219;433
1975;-225;382
1963;-313;461
2133;-322;451
2225;-306;491
2206;-461;726
2393;-512;797
2575;-572;776
2546;-492;832
2437;-293;934
2731;-101;760
2875;-34;585
2445;-19;782
2518;83;206
2331;270;-301
2160;488;-595
2483;533;-627
2573;369;-123
2477;335;152
2485;151;261
2523;-106;109
2167;-198;298
1795;-122;346
1533;-68;350
1258;30;298
1064;126;214
953;169;187
1027;121;208
1215;-3;191
1366;-75;226
1508;-113;344
1655;-54;381
1709;21;468
1760;73;532
1825;118;635
1876;111;662
1850;122;706
1997;63;438
2159;-16;322
2262;17;424
2369;93;583
2545;225;773
2596;324;1101
2780;-42;984
3546;-417;155
3242;-508;572
3039;-498;659
2916;-361;-355
2207;-380;-448
2286;-222;-1417
1799;-154;-593
2021;-229;-133
2670;-177;-279
2576;-114;177
2627;-99;141
2528;-79;38
2258;7;37
2066;69;-27
1909;80;-98
1750;92;-64
1712;35;-79
1641;76;-65
1561;79;-59
1489;46;-30
1422;27;43
1362;-25;138
1344;-112;74
1321;-94;110
1272;24;74
1197;90;-24
1091;190;-103
1019;249;-66
870;177;113
889;7;160
1163;38;-462
1611;-27;-540
2125;338;202
3486;460;-35
4853;390;-133
3726;-141;-252
3276;-45;-969
3339;132;-770
2975;492;361
2983;633;428
3059;635;350
2906;616;46
2587;568;65
2460;516;55
2373;495;18
2210;592;86
2100;535;0
1950;466;-70
1951;456;-139
1938;545;-108
1934;611;-153
1919;596;-165
1880;551;-158
1809;540;-146
1757;533;-304
1695;530;-282
1723;577;-159
1821;630;-231
1832;594;-216
1832;539;-207
1825;505;-226
1780;484;-160
1804;437;-161
1828;407;-192
1778;424;-127
1753;435;-38
1880;418;-28
1963;457;46
2098;338;106
2305;162;-108
2185;71;133
2285;-135;81
2507;-419;-280
2669;-445;-393
2631;-163;-31
2660;-75;52
2757;-141;-135
2601;-262;-79
2453;-442;9
2474;-577;16
2466;-588;-46
2254;-585;-18
2122;-529;27
1982;-457;71
1798;-439;122
1630;-427;86
1471;-422;34
1321;-420;-84
1252;-403;-148
1222;-354;-105
1305;-302;-92
1450;-279;-79
1615;-328;-22
1858;-389;4
1887;-354;138
1962;-301;193
2002;-267;298
2036;-301;385
2117;-339;327
2064;-382;393
2095;-366;391
2174;-376;231
2016;-349;405
2039;-365;470
2131;-360;337
2140;-397;337
2372;-488;403
2407;-500;512
2514;-429;642
2720;-317;677
3141;-111;344
3169;-203;265
3046;-169;181
2927;0;-284
2500;191;-478
2374;220;-496
2386;282;-219
2371;151;70
2456;-48;68
2292;-189;45
2153;-208;2
1898;-148;148
1721;-69;201
1588;-14;160
1472;12;140
1344;18;115
1291;-1;102
1262;-62;68
1256;-78;173
1353;-94;142
1436;-55;144
1529;-22;217
1640;70;260
1764;136;157
1734;121;405
1829;42;558
1854;7;623
1933;-55;531
1948;-120;638
2012;-154;546
2059;-102;572
2207;-20;503
2346;101;466
2310;178;593
2393;158;724
2421;68;890
2473;-123;996
2966;-364;478
2982;-273;451
2277;-259;1060
2510;-487;-393
2107;-470;-770
1720;-527;-605
2009;-545;-892
2258;-413;-233
2448;-310;339
2834;-306;209
2837;-185;450
2709;-96;517
2171;0;385
1895;-71;341
1632;-142;94
1545;-162;114
1451;-159;193
1485;-119;160
1507;-92;-2
1354;-91;148
1342;0;122
1359;48;187
1429;90;256
1606;21;445
1733;-66;466
1801;-164;448
1810;-276;287
1795;-214;259
1858;-115;345
2021;-41;518
2160;-93;534
2254;-115;514
2206;-149;586
2097;-169;694
2116;-5;789
2464;21;462
2423;-12;626
2384;-53;409
2325;-199;21
2308;-289;-403
2531;-326;-739
2548;-165;-299
2677;28;241
2933;117;376
2990;66;372
2894;-77;216
2603;-220;272
2293;-216;393
2071;-41;513
2337;14;346
2474;290;-390
1940;763;-453
1790;715;-590
1756;645;-750
1784;353;-419
1741;286;-309
1724;380;-101
1831;459;-50
1612;346;31
1616;264;-109
1523;118;-230
1583;150;-497
1580;247;-219
1675;319;-190
2048;370;-171
1939;286;-43
1960;221;142
2037;249;73
1874;214;261
1891;-100;256
2343;-498;-508
2041;-24;90
1698;-169;241
2410;-378;-418
2341;-389;-164
2665;-266;-710
2316;-64;62
2441;-193;-76
2516;-237;-143
2455;-361;41
2367;-394;-59
2209;-341;-109
2180;-295;-37
2056;-209;-147
1881;-213;-173
1832;-325;-77
1912;-415;21
2076;-471;-49
2150;-499;18
2117;-524;63
2023;-560;59
1841;-539;100
1730;-420;180
1822;-342;163
1897;-311;201
1982;-301;213
2020;-273;213
1997;-288;219
1986;-334;165
1926;-359;256
1801;-334;519
1941;-404;431
1994;-454;292
1960;-434;326
2415;-274;-203
2602;-328;-329
2483;-392;335
2699;-584;-161
2504;-305;-235
2354;-83;-392
2238;-10;142
2456;43;272
2477;3;211
2320;-247;304
2281;-441;86
2107;-510;60
1969;-420;0
1893;-265;58
1808;-144;80
1779;-84;91
1788;-90;3
1717;-145;-38
1702;-175;-33
1766;-169;20
1778;-134;98
1775;-104;139
1818;-69;107
1844;-37;66
1817;-32;152
1856;-60;76
1792;-54;215
1850;-64;176
1906;14;70
1952;56;-5
2028;126;-56
2006;191;86
1983;79;176
2159;-19;66
1985;80;175
2151;-256;183
2857;-535;-465
2570;-413;109
2360;-425;549
2709;-590;-41
2385;-727;44
2261;-859;47
2295;-882;6
2253;-943;-117
2204;-963;-138
2040;-904;-211
1915;-848;-102
1919;-829;-103
1914;-828;-159
1817;-780;-138
1752;-776;-147
1682;-785;-191
1636;-821;-208
1650;-863;-309
1669;-892;-292
1709;-902;-257
1729;-914;-227
1777;-893;-114
1901;-929;-190
1935;-949;-253
1872;-978;-157
1871;-966;-225
1821;-941;-245
1741;-916;-140
1801;-950;-175
1822;-936;-173
1826;-924;-159
1799;-946;-181
1717;-1008;-126
1753;-1021;-105
1919;-1049;-233
1896;-1091;-171
1909;-1136;-75
1923;-1118;-112
1841;-1044;-8
1922;-1005;5
1912;-1007;-56
1869;-1035;-22
1925;-1038;-53
1928;-1038;-34
1907;-995;-34
1894;-929;-6
1850;-885;21
1852;-863;-70
1812;-823;-105
1724;-810;27
1783;-845;-1
1905;-822;17
1889;-818;116
1944;-772;68
1967;-745;78
1965;-693;102
1984;-659;94
2005;-613;21
1966;-552;47
1977;-469;38
2031;-424;122
2257;-379;176
2402;-413;336
2443;-414;423
2450;-321;300
2233;-203;178
2031;-111;148
1973;-11;424
2258;28;215
2241;39;306
2093;-21;473
2081;-86;410
1966;-45;587
1945;15;601
1977;68;485
1928;93;392
1816;157;378
1775;173;400
1812;89;390
1878;59;380
1902;57;453
1896;77;494
1873;76;607
1899;74;692
1950;34;668
2027;69;633
2024;112;648
2033;138;671
2028;101;731
1967;50;733
1921;18;766
1917;-53;706
1895;-73;666
1857;-91;643
1829;-77;683
1975;-89;462
1888;-78;528
1856;-61;691
1988;-53;608
1983;-66;636
2017;-85;660
1990;-92;684
1948;-58;754
1978;-38;806
1999;-57;809
2117;-121;645
2236;-145;588
2213;-109;703
2102;-77;915
2304;-195;729
2215;-231;770
2206;-218;659
2166;-193;595
2091;-183;623
2080;-219;445
1980;-281;405
1932;-384;300
1879;-462;294
1866;-485;270
1934;-453;226
1972;-432;309
2045;-426;365
2130;-377;391
2086;-322;486
2035;-276;548
2155;-253;395
2037;-277;448
1786;-326;702
1812;-366;587
1810;-375;467
1776;-359;442
1829;-348;426
1821;-352;422
1856;-396;530
1927;-419;518
1963;-444;506
1956;-441;543
1943;-421;583
1924;-401;602
1897;-403;638
1835;-391;678
1850;-399;626
1814;-398;647
1843;-362;636
1905;-327;584
1960;-310;598
2039;-344;591
2091;-415;619
2083;-451;691
2090;-462;688
2044;-445;696
1990;-410;710
1932;-332;766
1981;-259;731
2058;-239;692
2119;-191;736
2052;-148;690
1955;-150;652
1983;-120;605
1970;-73;616
2013;-99;463
2086;-138;585
2380;-137;402
2560;-95;496
2402;-106;759
2349;-98;667
2223;-73;516
2028;-43;478
1801;46;460
1666;174;411
1595;261;340
1612;296;243
1677;255;219
1837;191;293
2017;125;338
2154;83;370
2171;88;434
2135;130;537
2115;149;566
2135;161;548
2088;187;571
1969;234;684
1939;234;647
1871;215;558
1808;217;526
1831;237;542
1955;276;475
1987;271;431
1942;275;553
1913;298;579
1954;317;445
1927;266;466
1950;202;521
1952;181;476
1965;205;545
1947;203;530
1931;198;513
1907;187;515
1927;182;520
1954;171;494
1948;166;544
1984;140;551
2031;102;544
1991;71;651
2032;66;700
2106;49;654
2112;38;760
2147;28;791
2253;-27;788
2389;-85;759
2182;-72;846
2028;-96;860
2114;-126;573
1938;-84;550
1805;-46;619
1802;-45;574
1839;-61;566
1941;-188;324
1939;-338;319
2222;-389;407
2550;-356;514
2702;-266;586
2541;-168;858
2345;-217;567
2024;-344;499
1777;-513;420
1645;-588;349
1578;-575;305
1611;-536;310
1751;-463;319
1962;-379;335
2047;-316;467
2086;-304;543
2063;-339;583
1960;-397;608
1866;-458;559
1778;-494;495
1754;-460;486
1784;-425;502
1815;-415;522
1859;-417;519
1893;-424;508
1873;-429;536
1848;-445;563
1842;-468;594
1823;-463;621
1787;-465;685
1863;-404;658
1886;-369;547
1813;-345;640
1773;-302;720
1867;-286;613
1929;-328;569
1903;-382;707
1938;-413;594
1947;-383;620
1968;-353;602
1961;-300;659
1968;-269;722
1992;-240;811
2047;-197;827
2379;-142;713
2703;-227;623
2516;-364;964
2632;-397;973
2899;-371;692
2764;-316;544
2556;-277;349
2372;-168;259
2014;-117;224
1818;92;157
1838;227;61
1896;185;77
1889;42;163
1935;-133;191
1933;-233;233
1950;-280;273
1945;-264;326
1917;-116;447
1961;-1;258
1642;38;502
1689;37;453
1762;56;377
1806;21;389
1869;-26;474
1867;-35;463
1902;-8;525
1927;-10;514
1923;-44;471
1882;-47;504
1865;-42;510
1821;-21;527
1778;-18;587
1773;-26;585
1842;-38;516
1875;-64;571
1966;-70;533
1968;-61;508
2067;-9;384
2111;39;429
2135;41;521
2096;-9;649
2089;-106;731
2362;-346;661
2627;-491;641
2492;-449;863
2486;-389;804
2615;-392;432
2354;-375;447
2366;-351;256
2389;-342;-9
1959;-316;144
1682;-383;326
1946;-459;-63
1974;-453;-18
1958;-370;301
2084;-200;265
2084;-71;411
2116;6;338
2022;3;343
1882;-115;412
1843;-260;440
1823;-359;394
1812;-391;336
1760;-369;339
1793;-308;275
1803;-246;358
1838;-230;398
1876;-219;423
1908;-233;467
1937;-285;496
1937;-339;511
1883;-333;526
1860;-273;521
1874;-234;451
1818;-191;504
1859;-201;508
1951;-299;513
1967;-423;522
1996;-514;504
2085;-415;519
2133;-303;455
1983;-272;596
1915;-143;822
2114;-88;634
2241;-124;627
2427;-153;682
2289;-212;781
2362;-242;728
2586;-255;419
2525;-134;334
2439;-129;235
1954;-68;574
2029;9;307
1998;6;231
1937;-67;314
2065;-181;349
2109;-243;385
1996;-293;467
1975;-306;431
1947;-237;414
1836;-93;512
1779;19;511
1748;28;482
1734;-10;405
1754;-54;327
1772;-104;304
1816;-124;334
1907;-102;361
1968;-65;397
2005;-43;378
1997;13;467
2114;-42;281
2027;-116;345
1999;-158;453
2239;-189;386
2313;-242;325
2372;-212;436
2024;-110;638
2255;-130;447
2275;-202;459
2146;-286;509
2155;-333;458
2059;-367;444
1996;-374;345
1936;-356;232
1906;-302;199
1901;-270;194
1928;-298;184
1957;-355;295
2032;-415;293
2055;-443;272
2015;-440;293
1998;-431;297
1990;-398;325
1997;-368;336
2008;-376;367
2002;-414;375
2009;-472;352
2001;-508;364
1992;-524;381
2006;-497;394
1988;-469;415
2005;-414;440
2076;-423;238
1954;-476;278
1904;-468;445
1966;-470;358
1963;-496;376
2020;-504;420
2006;-485;391
1973;-461;472
2035;-481;416
2046;-502;373
2009;-514;409
1974;-509;442
1967;-496;437
1970;-468;452
1968;-438;480
1994;-449;437
1975;-454;445
1961;-464;480
2001;-467;440
2004;-463;467
1996;-441;491
2001;-412;488
1989;-414;481
1994;-421;441
1964;-424;487
1989;-421;495
2023;-412;448
1998;-411;469
1983;-397;463
1955;-384;480
1909;-384;540
1971;-344;563
2069;-341;317
1923;-377;433
1924;-358;508
1995;-328;495
2020;-358;441
2003;-393;608
2023;-388;522
2024;-356;600
2041;-333;520
2010;-311;479
1973;-316;480
1964;-339;487
1978;-344;487
1980;-337;501
1949;-323;554
2015;-330;491
1998;-317;536
1996;-302;561
2010;-289;506
1969;-286;518
1965;-294;520
1993;-315;508
1977;-315;518
1974;-306;540
1990;-297;530
1980;-290;516
1971;-286;505
1962;-275;524
1979;-272;524
1985;-280;532
1958;-299;584
2053;-298;542
2098;-316;396
1966;-356;465
1912;-310;638
1987;-295;483
2032;-299;489
2001;-317;612
1995;-301;497
1987;-308;570
1987;-323;507
1955;-315;500
1962;-323;502
1979;-336;528
2002;-336;532
2017;-343;528
1984;-319;566
2024;-307;495
1982;-299;554
1996;-318;549
1987;-342;507
1960;-356;537
1985;-350;523
2003;-330;509
1988;-307;517
1974;-308;539
1985;-334;535
1998;-332;523
1997;-332;520
2008;-309;526
2001;-297;543
1978;-288;535
1935;-314;582
2065;-309;471
2073;-319;419
1915;-347;528
1935;-295;631
2012;-290;450
1986;-329;542
2013;-330;589
1982;-309;552
1997;-321;583
1984;-339;548
1969;-328;520
1963;-307;535
1972;-291;549
2002;-273;521
2000;-283;531
1986;-299;545
2000;-329;506
1963;-338;563
1972;-327;563
1973;-295;536
1977;-289;540
2000;-306;534
2010;-309;530
1983;-311;547
1967;-315;551
1982;-311;537
1989;-316;521
1979;-309;567
1992;-313;549
1981;-318;562
1965;-320;555
1925;-313;622
2081;-329;474
2042;-333;430
1869;-318;645
1995;-304;585
2000;-311;532
1993;-333;616
1992;-322;532
1953;-276;607
1986;-282;562
1980;-304;544
1988;-328;530
1993;-340;546
1976;-342;551
1985;-340;552
1982;-339;545
1965;-338;559
1983;-316;545
1973;-303;576
1989;-281;577
2004;-275;561
1988;-296;578
1981;-327;569
1969;-339;563
1955;-334;557
1955;-316;562
1971;-304;568
1993;-314;563
2005;-317;559
1995;-319;551
1981;-328;556
1957;-329;575
1919;-318;646
2064;-325;551
2045;-341;421
1888;-340;626
1984;-316;588
2030;-314;491
1967;-313;602
2001;-312;505
1922;-283;596
1960;-313;603
2019;-342;570
2011;-350;530
1979;-329;558
1975;-321;555
1987;-323;534
1977;-307;541
1991;-309;533
1999;-309;531
1977;-327;570
1986;-327;559
1985;-326;565
1998;-323;557
2018;-310;554
2006;-310;551
1984;-327;535
1959;-336;532
1963;-347;546
1987;-347;527
1991;-343;520
1978;-345;539
1992;-347;532
1985;-345;543
1950;-362;565
2000;-352;566
2025;-358;420
1916;-376;494
1916;-343;633
2031;-313;549
2042;-296;481
1998;-309;628
1999;-287;502
1984;-257;599
2012;-283;528
1969;-301;520
1955;-318;492
1941;-339;487
1927;-357;501
1940;-373;561
1985;-367;578
2021;-366;558
2006;-390;602
1998;-421;568
1991;-451;536
1983;-456;513
1972;-452;518
1912;-438;540
1909;-407;536
1928;-417;559
1949;-434;558
1979;-448;548
1997;-444;495
1998;-429;480
1981;-426;480
1987;-401;466
1972;-393;503
2007;-356;593
2155;-293;444
2049;-282;607
1997;-303;654
1938;-278;732
1982;-297;452
1868;-360;563
1864;-375;580
1908;-352;501
1938;-328;544
1962;-321;534
1976;-303;568
1999;-300;616
2049;-313;636
2096;-334;620
2066;-319;682
2077;-314;623
1979;-283;669
1949;-265;664
1935;-221;598
1879;-177;627
1896;-175;622
1924;-140;610
1904;-111;650
1927;-84;658
1950;-54;652
1936;-11;713
1957;-1;732
1982;-5;749
2014;-17;782
2061;-28;792
2067;-51;803
2014;-55;864
2079;-9;694
1942;-10;684
1761;-36;697
1785;5;745
1834;44;568
1868;16;667
1913;4;750
1950;17;649
1954;14;705
1959;8;676
1933;14;685
1935;15;689
1942;16;681
1954;8;646
1940;-7;673
1988;-30;607
1980;-29;590
1911;0;674
1991;22;584
1956;42;676
2012;8;641
1986;-41;733
2018;-108;715
2062;-176;688
2163;-223;651
2091;-216;726
1984;-216;824
2209;-291;622
2170;-259;638
1997;-191;795
2035;-110;662
1993;-61;622
1981;-41;587
2016;-50;405
1917;-139;424
1931;-140;555
1940;-147;508
2021;-185;485
2031;-235;595
2036;-273;564
1996;-284;640
1991;-327;628
1994;-344;576
2001;-328;554
1989;-308;549
1953;-284;542
1936;-291;556
1879;-283;590
1900;-295;563
1954;-303;551
1977;-310;571
1992;-334;556
1989;-339;576
1996;-372;567
1971;-372;578
1970;-371;550
1952;-402;553
1984;-423;571
1994;-408;605
2013;-392;611
2019;-383;551
1983;-384;549
1965;-389;569
1969;-389;557
1960;-404;541
1990;-399;568
2109;-430;421
1995;-502;540
1974;-480;677
1964;-438;638
1945;-440;466
1901;-427;606
1944;-439;499
1900;-436;631
1961;-448;611
1991;-452;550
1995;-432;551
1976;-444;583
1971;-458;590
1949;-465;595
1913;-445;649
1942;-442;601
1925;-470;621
1924;-481;655
1963;-470;616
1932;-464;624
1898;-443;623
1916;-431;629
1939;-436;661
1942;-446;699
1928;-439;699
1905;-411;679
1882;-392;654
1881;-405;632
1885;-414;637
1902;-428;655
1891;-434;649
1845;-408;659
1773;-340;769
1936;-399;594
1926;-497;593
1894;-475;758
1874;-422;753
1854;-362;600
1812;-269;673
1837;-241;610
1847;-227;689
1877;-218;807
1918;-166;801
1921;-134;751
1885;-159;766
1909;-163;743
1891;-204;752
1895;-224;779
1916;-248;777
1977;-185;744
2022;-129;751
2130;-86;801
2250;-25;815
2275;19;894
2208;59;955
2144;105;916
2144;17;870
2013;-102;876
1908;-194;789
1863;-241;640
1785;-232;642
1820;-159;635
1882;-109;645
1935;-8;675
1939;60;716
1980;79;656
2058;129;669
2109;101;573
1976;62;623
1979;76;706
1985;100;692
1997;117;563
1947;86;649
1958;47;501
1964;27;561
1982;-2;544
2049;18;438
2013;87;509
1990;119;643
1988;124;624
2012;94;595
2014;78;586
2004;93;578
2015;155;520
1972;209;547
1954;228;523
1933;216;516
1923;186;498
1884;195;561
1915;207;571
1944;223;542
1999;207;522
1972;173;551
1987;93;542
1985;18;552
2128;-76;516
2071;-62;569
1968;-34;603
1998;-47;547
1926;-118;629
2064;-240;540
2159;-547;402
2200;-729;605
2168;-714;633
2189;-573;519
2240;-491;577
2257;-469;584
2191;-457;643
1951;-461;859
1871;-449;796
1859;-456;639
1825;-508;647
1793;-539;650
1775;-506;665
1795;-450;692
1793;-441;686
1852;-440;621
1787;-437;648
1766;-417;622
1763;-386;592
1719;-394;637
1769;-436;604
1836;-504;607
1859;-549;625
1846;-525;683
1811;-462;728
1795;-403;760
1817;-357;750
1834;-318;707
1828;-308;721
1826;-303;749
1891;-322;742
1825;-368;807
1908;-345;763
1983;-344;617
1896;-343;748
1930;-307;827
2010;-282;782
2089;-296;714
2107;-314;906
2164;-320;886
2185;-325;1064
2299;-261;1072
2887;-325;704
2728;-576;835
2497;-620;1049
2842;-599;611
2631;-530;497
2262;-336;373
2166;-88;127
2244;177;-142
2257;165;-218
2112;197;78
2158;114;152
2220;-69;190
2186;-189;225
2157;-268;222
1990;-252;369
1767;-160;447
1596;-79;465
1497;-48;370
1437;-65;370
1458;-119;307
1506;-119;244
1483;-56;239
1447;-7;343
1602;11;304
1734;-20;171
1657;-13;424
1722;69;614
1862;107;565
1865;99;668
1834;32;722
1821;-29;597
1844;-86;597
2044;-185;465
2068;-208;553
2140;-127;609
2216;2;653
2196;90;812
2260;6;888
2307;-181;1089
2993;-489;811
2960;-622;861
2582;-491;1050
2781;-372;509
2356;-185;287
2118;-135;134
1890;-287;54
1832;-512;-147
1872;-740;-100
2004;-799;71
2288;-607;270
2426;-421;336
2275;-244;421
2195;-159;323
1835;-120;465
1565;-156;496
1457;-210;420
1471;-292;220
1270;-424;355
1337;-401;397
1484;-317;346
1558;-296;356
1605;-305;453
1720;-315;441
1825;-343;588
1887;-361;672
1842;-345;724
1856;-339;624
1860;-353;528
1850;-297;469
2004;-239;414
2118;-244;539
2189;-343;609
2331;-455;599
2258;-467;763
2268;-389;881
2375;-211;923
2963;-143;652
2711;-201;966
2463;-107;1023
2611;28;480
2365;78;257
2325;345;124
2508;401;-70
2340;392;203
2263;379;164
2252;152;311
2245;-76;402
2052;-260;543
2091;-340;312
1605;-368;402
1337;-218;530
1356;9;306
1351;149;219
1404;188;265
1404;150;232
1452;79;290
1589;-1;335
1776;-48;389
1883;-30;475
1910;44;603
1870;78;667
1813;69;690
1750;14;740
1743;-14;749
1778;-41;649
1882;-58;601
1970;-53;589
2015;-3;651
2200;97;610
2208;142;769
2221;51;989
2222;-102;1104
2465;-385;1145
2882;-598;779
2388;-391;1135
2455;-272;883
2586;-245;183
2300;-259;123
2086;-313;-87
2090;-402;-184
2221;-430;-116
2236;-430;353
2482;-261;558
2399;-1;752
2265;145;563
2019;195;678
1791;159;633
1611;37;638
1559;-52;543
1525;-154;417
1498;-223;400
1483;-243;457
1527;-188;448
1577;-108;424
1633;-76;427
1699;-37;494
1741;-41;500
1666;-63;664
1604;-120;786
1675;-208;703
1754;-245;689
1888;-278;692
2086;-301;696
2288;-388;663
2366;-486;710
2355;-526;691
2169;-422;886
2113;-272;984
2070;-135;1139
2503;114;978
2704;265;865
2142;277;1328
2506;257;778
2622;136;237
2039;236;380
2029;472;259
2235;492;-87
2170;445;142
2285;333;366
2429;160;433
2448;-34;527
2298;-203;547
2073;-234;500
1668;-97;584
1517;56;487
1386;201;405
1294;262;352
1279;235;311
1330;167;257
1437;104;254
1516;85;348
1652;95;391
1749;121;495
1779;161;626
1788;168;709
1835;116;779
1885;73;760
1844;80;795
1998;34;609
2169;-63;448
2184;-58;473
2234;10;539
2288;107;574
2142;68;888
2132;-104;1153
2666;-463;813
2714;-530;647
2283;-224;1186
2704;-221;726
2738;-181;328
2274;-194;337
2171;-249;42
2069;-290;-90
2050;-236;-46
2086;-196;297
2377;-138;411
2433;23;668
2373;202;730
2231;295;539
1913;256;587
1668;158;651
1641;20;422
1530;-81;386
1493;-172;363
1494;-202;333
1556;-190;379
1628;-156;384
1714;-155;373
1776;-175;381
1774;-180;486
1773;-176;524
1743;-185;482
1697;-212;465
1735;-237;408
1792;-235;445
1924;-228;580
2090;-270;660
2275;-386;721
2449;-494;582
2182;-615;798
2094;-500;883
2237;-287;794
2179;-187;1061
2341;-72;990
2901;-52;679
2303;-148;1402
2262;-132;1113
2614;-189;555
2127;-59;614
1962;181;335
2006;500;60
2073;516;41
2148;495;145
2181;403;325
2294;140;227
2137;-107;450
2203;-364;420
2040;-421;544
1757;-243;708
1683;-48;541
1551;89;449
1487;130;411
1489;99;378
1542;42;377
1576;8;404
1622;-20;431
1674;-15;434
1649;59;485
1590;102;588
1588;144;707
1750;62;604
1757;-108;642
1699;-213;871
1821;-319;744
1981;-295;536
1997;-120;592
2060;54;488
2210;165;589
2287;58;782
2315;-216;1040
2360;-374;1246
2688;-655;1197
3115;-641;871
2746;-288;1091
2728;-132;772
2713;-78;219
2085;-57;75
1815;-102;-143
1813;-235;-246
1956;-355;-97
2135;-389;537
2604;-357;537
2588;-240;602
2446;-139;532
2076;7;515
1754;70;504
1543;35;412
1459;-14;318
1459;-128;272
1471;-203;325
1545;-223;342
1623;-252;351
1725;-236;431
1884;-235;185
1649;-287;403
1677;-301;562
1751;-301;562
1800;-321;565
1799;-330;557
1744;-251;461
1855;-209;400
2004;-196;426
2170;-238;470
2272;-365;661
2318;-462;764
2299;-493;854
2202;-500;883
2166;-408;970
2766;-269;668
2523;-240;992
2205;-165;1308
2505;-134;686
2036;-19;675
1756;200;697
2035;455;315
2154;479;168
2095;452;423
2278;402;275
2268;254;324
2161;87;422
2021;-74;556
2119;-184;499
1900;-165;649
1701;-82;704
1640;43;573
1506;101;524
1513;130;434
1605;99;272
1494;-1;556
1623;-4;443
1657;-2;443
1713;-15;507
1735;-14;567
1713;13;710
1772;33;762
1829;54;719
1847;18;667
1813;-46;639
1873;-138;583
2014;-127;560
2115;-13;493
2172;130;485
2232;176;635
2293;94;867
2368;-46;1068
2580;-308;1160
3056;-483;853
2841;-401;962
2507;-213;1082
2551;-72;402
1970;-42;343
1510;-97;160
1690;-245;-176
1967;-260;-32
2197;-187;615
2582;-129;778
2678;10;808
2544;78;680
2070;69;666
1648;20;731
1492;-55;594
1478;-78;502
1554;-115;280
1381;-186;389
1402;-263;379
1459;-301;393
1633;-343;342
1723;-365;487
1770;-346;518
1788;-293;653
1781;-230;649
1787;-173;571
1707;-171;651
1729;-122;672
1972;-160;552
2110;-238;693
2222;-295;855
2296;-324;936
2219;-359;957
2079;-376;1053
2296;-200;976
2937;-250;674
2226;-230;1508
2541;-201;1054
2653;-193;549
2154;-40;548
2036;134;513
2199;301;320
2188;353;311
2096;428;511
2221;371;494
2299;176;449
2051;27;705
2097;-187;588
1824;-261;553
1486;-129;590
1348;42;426
1264;171;387
1334;188;201
1328;102;195
1398;38;434
1539;35;371
1636;13;428
1698;-10;615
1796;23;575
1861;40;640
1914;-10;705
1912;-64;726
1862;-152;767
1843;-189;743
1878;-181;655
1973;-152;439
2040;-132;431
2220;9;520
2382;98;586
2405;106;802
2423;-17;1055
3028;-368;730
3250;-475;462
2670;-316;1015
2547;-336;613
2290;-410;13
1987;-383;107
2130;-394;-83
2275;-272;-7
2244;-125;524
2415;-55;640
2366;20;850
2368;-27;669
2151;-67;523
1827;-83;623
1666;-82;500
1521;-81;389
1387;-133;365
1391;-218;375
